Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Synthesizing robust systems","Acta Informatica","","51","3 - 4","10.1007/s00236-013-0191-5","Roderick BloemKrishnendu ChatterjeeKarin GreimelThomas A. HenzingerGeorg HofferekBarbara JobstmannBettina KönighoferRobert Könighofer","2014","http://link.springer.com/article/10.1007/s00236-013-0191-5","Article"
"FAIRIO: A Throughput-oriented Algorithm for Differentiated I/O Performance","International Journal of Parallel Programming","","42","1","10.1007/s10766-012-0217-6","Sarala ArunagiriYipkei KwokPatricia J. TellerRicardo A. PortilloSeetharami R. Seelam","2014","http://link.springer.com/article/10.1007/s10766-012-0217-6","Article"
"The Forgiving Graph: a distributed data structure for low stretch under adversarial attack","Distributed Computing","","25","4","10.1007/s00446-012-0160-1","Thomas P. HayesJared SaiaAmitabh Trehan","2012","http://link.springer.com/article/10.1007/s00446-012-0160-1","Article"
"Pabble: parameterised Scribble","Service Oriented Computing and Applications","","9","3 - 4","10.1007/s11761-014-0172-8","Nicholas NgNobuko Yoshida","2015","http://link.springer.com/article/10.1007/s11761-014-0172-8","Article"
"Algebras for iteration and infinite computations","Acta Informatica","","49","5","10.1007/s00236-012-0162-2","Walter Guttmann","2012","http://link.springer.com/article/10.1007/s00236-012-0162-2","Article"
"Order optimal information spreading using algebraic gossip","Distributed Computing","","26","2","10.1007/s00446-013-0187-y","Chen AvinMichael BorokhovichKeren Censor-HillelZvi Lotker","2013","http://link.springer.com/article/10.1007/s00446-013-0187-y","Article"
"Determine energy-saving potential in wait-states of large-scale parallel programs","Computer Science - Research and Development","","27","4","10.1007/s00450-011-0196-7","Michael KnoblochBernd MohrTimo Minartz","2012","http://link.springer.com/article/10.1007/s00450-011-0196-7","Article"
"Styles in business process modeling: an exploration and a model","Software & Systems Modeling","","14","3","10.1007/s10270-013-0349-1","Jakob PinggeraPnina SofferDirk FahlandMatthias WeidlichStefan ZugalBarbara WeberHajo A. ReijersJan Mendling","2015","http://link.springer.com/article/10.1007/s10270-013-0349-1","Article"
"A fundamental approach to model versioning based on graph modifications: from theory to implementation","Software & Systems Modeling","","13","1","10.1007/s10270-012-0248-x","Gabriele TaentzerClaudia ErmelPhilip LangerManuel Wimmer","2014","http://link.springer.com/article/10.1007/s10270-012-0248-x","Article"
"Extending and Completing Probabilistic Knowledge and Beliefs Without Bias","KI - Künstliche Intelligenz","","29","3","10.1007/s13218-015-0380-1","Christoph BeierleGabriele Kern-IsbernerMarc FinthammerNico Potyka","2015","http://link.springer.com/article/10.1007/s13218-015-0380-1","Article"
"Agent and multi-agent applications to support distributed communities of practice: a short review","Autonomous Agents and Multi-Agent Systems","","25","1","10.1007/s10458-011-9170-9","Gilson Yukio SatoHilton José Silva de AzevedoJean-Paul A. Barthès","2012","http://link.springer.com/article/10.1007/s10458-011-9170-9","Article"
"Confounding parameters on program comprehension: a literature survey","Empirical Software Engineering","","20","4","10.1007/s10664-014-9318-8","Janet SiegmundJana Schumann","2015","http://link.springer.com/article/10.1007/s10664-014-9318-8","Article"
"Templates for textual use cases of software product lines: results from a systematic mapping study and a controlled experiment","Journal of Software Engineering Research and Development","","3","1","10.1186/s40411-015-0020-3","Ismayle S SantosRossana MC AndradePedro A Santos Neto","2015","http://link.springer.com/article/10.1186/s40411-015-0020-3","Article"
"An algorithm of automatic workflow optimization","Programming and Computer Software","","38","1","10.1134/S0361768812010045","A. A. Kalenkova","2012","http://link.springer.com/article/10.1134/S0361768812010045","Article"
"Competitive throughput in multi-hop wireless networks despite adaptive jamming","Distributed Computing","","26","3","10.1007/s00446-012-0180-x","Andrea RichaChristian ScheidelerStefan SchmidJin Zhang","2013","http://link.springer.com/article/10.1007/s00446-012-0180-x","Article"
"OCSO: Off-the-cloud service optimization for green efficient service resource utilization","Journal of Cloud Computing","","3","1","10.1186/s13677-014-0009-1","Daren FangXiaodong LiuLin LiuHongji Yang","2014","http://link.springer.com/article/10.1186/s13677-014-0009-1","Article"
"Xheal: a localized self-healing algorithm using expanders","Distributed Computing","","27","1","10.1007/s00446-013-0192-1","Gopal PanduranganAmitabh Trehan","2014","http://link.springer.com/article/10.1007/s00446-013-0192-1","Article"
"Innovation and evolution in integrated web application testing with TTCN-3","International Journal on Software Tools for Technology Transfer","","16","3","10.1007/s10009-013-0278-x","Bernard StepienLiam Peyton","2014","http://link.springer.com/article/10.1007/s10009-013-0278-x","Article"
"pHood: Tool Description, Analysis Techniques, and Case Studies","New Generation Computing","","32","1","10.1007/s00354-014-0103-4","Alberto de la EncinaIsmael RodríguezFernando Rubio","2014","http://link.springer.com/article/10.1007/s00354-014-0103-4","Article"
"WCET analysis of modern processors using multi-criteria optimisation","Empirical Software Engineering","","16","1","10.1007/s10664-010-9133-9","Iain BateUsman Khan","2011","http://link.springer.com/article/10.1007/s10664-010-9133-9","Article"
"Comparison of type-based and alias-based component recognition for embedded systems software","International Journal on Software Tools for Technology Transfer","","15","1","10.1007/s10009-012-0251-0","Dietmar SchreinerGergö BaranyMarkus SchordanJens Knoop","2013","http://link.springer.com/article/10.1007/s10009-012-0251-0","Article"
"On the role of tests in test-driven development: a differentiated and partial replication","Empirical Software Engineering","","19","2","10.1007/s10664-013-9259-7","Davide FucciBurak Turhan","2014","http://link.springer.com/article/10.1007/s10664-013-9259-7","Article"
"Learning Causal Bayesian Networks Using Minimum Free Energy Principle","New Generation Computing","","30","1","10.1007/s00354-012-0103-1","Takashi Isozaki","2012","http://link.springer.com/article/10.1007/s00354-012-0103-1","Article"
"A survey on service-oriented middleware for wireless sensor networks","Service Oriented Computing and Applications","","5","2","10.1007/s11761-011-0083-x","Nader MohamedJameela Al-Jaroodi","2011","http://link.springer.com/article/10.1007/s11761-011-0083-x","Article"
"SCADA security: a review and enhancement for DNP3 based systems","CSI Transactions on ICT","","1","4","10.1007/s40012-013-0024-2","Peeyush JainParitosh Tripathi","2013","http://link.springer.com/article/10.1007/s40012-013-0024-2","Article"
"Monitoring properties of analog and mixed-signal circuits","International Journal on Software Tools for Technology Transfer","","15","3","10.1007/s10009-012-0247-9","Oded MalerDejan Ničković","2013","http://link.springer.com/article/10.1007/s10009-012-0247-9","Article"
"Multiagent task allocation in social networks","Autonomous Agents and Multi-Agent Systems","","25","1","10.1007/s10458-011-9168-3","Mathijs M. de WeerdtYingqian ZhangTomas Klos","2012","http://link.springer.com/article/10.1007/s10458-011-9168-3","Article"
"Virtualised e-Learning on the IRMOS real-time Cloud","Service Oriented Computing and Applications","","6","2","10.1007/s11761-011-0089-4","Tommaso CucinottaFabio ChecconiGeorge KousiourisKleopatra KonstanteliSpyridon GogouvitisDimosthenis KyriazisTheodora VarvarigouAlessandro MazzettiZlatko ZlatevJuri PapayMichael BonifaceSören BergerDominik LampThomas VoithManuel Stein","2012","http://link.springer.com/article/10.1007/s11761-011-0089-4","Article"
"A journey through SMScom: self-managing situational computing","Computer Science - Research and Development","","28","4","10.1007/s00450-012-0234-0","Luciano BaresiCarlo Ghezzi","2013","http://link.springer.com/article/10.1007/s00450-012-0234-0","Article"
"Introducing artificial evolution into peer-to-peer networks with the distributed remodeling framework","Genetic Programming and Evolvable Machines","","14","2","10.1007/s10710-013-9182-0","Michele Amoretti","2013","http://link.springer.com/article/10.1007/s10710-013-9182-0","Article"
"Data Mining and Pattern Recognition in Agriculture","KI - Künstliche Intelligenz","","27","4","10.1007/s13218-013-0273-0","Christian BauckhageKristian Kersting","2013","http://link.springer.com/article/10.1007/s13218-013-0273-0","Article"
"Organic Design of Massively Distributed Systems: A Complex Networks Perspective","Informatik-Spektrum","","35","2","10.1007/s00287-012-0597-4","Ingo ScholtesClaudio Juan Tessone","2012","http://link.springer.com/article/10.1007/s00287-012-0597-4","Article"
"A survey on securing the virtual cloud","Journal of Cloud Computing: Advances, Systems and Applications","","2","1","10.1186/2192-113X-2-17","Robert DenzStephen Taylor","2013","http://link.springer.com/article/10.1186/2192-113X-2-17","Article"
"Where does model-driven engineering help? Experiences from three industrial cases","Software & Systems Modeling","","12","3","10.1007/s10270-011-0219-7","Parastoo MohagheghiWasif GilaniAlin StefanescuMiguel A. FernandezBjørn NordmoenMathias Fritzsche","2013","http://link.springer.com/article/10.1007/s10270-011-0219-7","Article"
"Extending trust management with cooperation incentives: a fully decentralized framework for user-centric network environments","Journal of Trust Management","","2","1","10.1186/s40493-015-0018-0","Carlos Ballester LafuenteJean-Marc Seigneur","2015","http://link.springer.com/article/10.1186/s40493-015-0018-0","Article"
"Multi-class pattern classification using single, multi-dimensional feature-space feature extraction evolved by multi-objective genetic programming and its application to network intrusion detection","Genetic Programming and Evolvable Machines","","13","1","10.1007/s10710-011-9143-4","Khaled BadranPeter Rockett","2012","http://link.springer.com/article/10.1007/s10710-011-9143-4","Article"
"Continuous multimodal user authentication: coupling hard and soft biometrics with support vector machines to attenuate noise","CSI Transactions on ICT","","2","2","10.1007/s40012-014-0054-4","K. G. SrinivasaSoumya Gosukonda","2014","http://link.springer.com/article/10.1007/s40012-014-0054-4","Article"
"Efficient change management in long-term composed services","Service Oriented Computing and Applications","","5","2","10.1007/s11761-010-0074-3","Xumin LiuAthman BouguettayaQi YuZaki Malik","2011","http://link.springer.com/article/10.1007/s11761-010-0074-3","Article"
"Harvesting models from web 2.0 databases","Software & Systems Modeling","","12","1","10.1007/s10270-011-0194-z","Oscar DíazGorka PuenteJavier Luis Cánovas IzquierdoJesús García Molina","2013","http://link.springer.com/article/10.1007/s10270-011-0194-z","Article"
"Regular model checking for LTL(MSO)","International Journal on Software Tools for Technology Transfer","","14","2","10.1007/s10009-011-0212-z","Parosh Aziz AbdullaBengt JonssonMarcus NilssonJulien d’OrsoMayank Saksena","2012","http://link.springer.com/article/10.1007/s10009-011-0212-z","Article"
"Empirical Evidence for Context-aware Interfaces to Pedestrian Navigation Systems","KI - Künstliche Intelligenz","","28","4","10.1007/s13218-014-0333-0","Bernd LudwigManuel MüllerChristina Ohm","2014","http://link.springer.com/article/10.1007/s13218-014-0333-0","Article"
"Guest editorial to the special section on SEFM 2009","Software & Systems Modeling","","12","2","10.1007/s10270-012-0238-z","Padmanabhan KrishnanDang Van HungAntonio Cerone","2013","http://link.springer.com/article/10.1007/s10270-012-0238-z","Article"
"Template-based program verification and program synthesis","International Journal on Software Tools for Technology Transfer","","15","5 - 6","10.1007/s10009-012-0223-4","Saurabh SrivastavaSumit GulwaniJeffrey S. Foster","2013","http://link.springer.com/article/10.1007/s10009-012-0223-4","Article"
"Implementation relations and test generation for systems with distributed interfaces","Distributed Computing","","25","1","10.1007/s00446-011-0149-1","Robert M. HieronsMercedes G. MerayoManuel Núñez","2012","http://link.springer.com/article/10.1007/s00446-011-0149-1","Article"
